,out_degree,in_degree,out_degree_centrality,in_degree_centrality,avg_trust_given,avg_trust_received,total_trust_given,total_trust_received,trust_ratio,positive_trust_given_count,negative_trust_given_count,positive_trust_received_count,negative_trust_received_count,positive_trust_given_avg,negative_trust_given_avg,trust_selectivity,betweenness_centrality,eigenvector_centrality,community
2472,2,1,0.0005289605924358636,0.0002644802962179318,1.5,1.0,3,1,3.0,2,0,1,0,1.5,0.0,0.25,0.0,2.8905264203548896e-05,5
1606,3,2,0.0007934408886537954,0.0005289605924358636,1.3333333333333333,1.5,4,3,1.3333333333333333,3,0,2,0,1.3333333333333333,0.0,0.2222222222222222,3.1759880183387884e-05,0.0021543858072418137,5
4,215,201,0.056863263686855334,0.05316053953980429,2.213953488372093,2.925373134328358,476,588,0.8095238095238095,209,6,201,0,2.3684210526315788,-3.1666666666666665,3.005386695511087,0.05627510486599417,0.17536688920591306,17
563,10,11,0.002644802962179318,0.0029092832583972497,1.3,1.2727272727272727,13,14,0.9285714285714286,10,0,11,0,1.3,0.0,0.20999999999999996,0.0032609101791268667,0.0030478326866167902,20
744,6,6,0.0015868817773075907,0.0015868817773075907,1.0,1.8333333333333333,6,11,0.5454545454545454,6,0,6,0,1.0,0.0,0.0,0.0003138536337731101,0.003935646504716502,15
3422,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0010665628613808571,5
250,15,15,0.003967204443268977,0.003967204443268977,2.2,2.1333333333333333,33,32,1.03125,15,0,15,0,2.2,0.0,4.693333333333332,0.0008065138631802318,0.03780525541948107,17
249,34,28,0.00899233007140968,0.00740544829410209,0.7647058823529411,1.1428571428571428,26,32,0.8125,31,3,27,1,1.8064516129032258,-10.0,13.41522491349481,0.0017911288764076703,0.017539628539919635,15
2427,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,1.2352034400442936e-05,0.0010817349414053415,5
3414,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0010665628613808571,5
1590,13,3,0.0034382438508331133,0.0007934408886537954,1.0769230769230769,1.3333333333333333,14,4,3.5,13,0,3,0,1.0769230769230769,0.0,0.07100591715976333,0.0002366611235543032,0.00214636302027604,6
2305,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,7.187044939677872e-05,0.0019871826394357276,17
1900,3,3,0.0007934408886537954,0.0007934408886537954,1.0,1.0,3,3,1.0,3,0,3,0,1.0,0.0,0.0,9.45652466732149e-06,0.0016646493334041721,2
3392,3,1,0.0007934408886537954,0.0002644802962179318,2.3333333333333335,1.0,7,1,7.0,3,0,1,0,2.3333333333333335,0.0,3.555555555555556,0.0,0.00037154839987119695,2
1065,8,7,0.0021158423697434543,0.0018513620735255225,1.125,1.0,9,7,1.2857142857142858,8,0,7,0,1.125,0.0,0.109375,3.1317142734072044e-05,0.004188977542555103,3
1147,9,6,0.002380322665961386,0.0015868817773075907,0.5555555555555556,1.0,5,6,0.8333333333333334,8,1,6,0,1.0,-3.0,1.5802469135802468,0.00019458129619090144,0.004299221373222636,3
1072,4,3,0.0010579211848717272,0.0007934408886537954,3.25,2.3333333333333335,13,7,1.8571428571428572,4,0,3,0,3.25,0.0,8.1875,0.0004695698094646446,0.002156228257712778,17
3375,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0010665628613808571,5
1024,4,4,0.0010579211848717272,0.0010579211848717272,1.0,1.75,4,7,0.5714285714285714,3,1,4,0,4.666666666666667,-10.0,51.5,0.000127094939869928,0.0024724921468047435,2
709,3,3,0.0007934408886537954,0.0007934408886537954,4.0,4.0,12,12,1.0,3,0,3,0,4.0,0.0,18.0,0.010163665907967322,0.0011429315077502054,5
1382,3,3,0.0007934408886537954,0.0007934408886537954,1.6666666666666667,1.6666666666666667,5,5,1.0,3,0,3,0,1.6666666666666667,0.0,0.2222222222222222,2.0116193479497447e-05,0.0018287714201320833,2
3332,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0010665628613808571,5
1885,3,3,0.0007934408886537954,0.0007934408886537954,1.0,1.0,3,3,1.0,3,0,3,0,1.0,0.0,0.0,0.0,0.0012253846856159012,5
3330,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0010665628613808571,5
1197,4,4,0.0010579211848717272,0.0010579211848717272,1.75,1.5,7,6,1.1666666666666667,4,0,4,0,1.75,0.0,0.6875,8.741362270973202e-06,0.0031722002443102873,10
3316,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0010665628613808571,5
1886,3,3,0.0007934408886537954,0.0007934408886537954,1.0,1.0,3,3,1.0,3,0,3,0,1.0,0.0,0.0,4.287827847634679e-07,0.0011504037785964956,5
154,51,44,0.013488495107114522,0.011637133033588999,0.9215686274509803,1.1136363636363635,47,49,0.9591836734693877,50,1,44,0,1.14,-10.0,2.621299500192234,0.0076143406337480695,0.023591830318138753,3
1522,5,4,0.001322401481089659,0.0010579211848717272,-3.4,1.0,-17,4,-4.25,3,2,4,0,1.0,-10.0,29.040000000000003,5.5406240668037404e-05,0.002713120920357714,18
2391,3,2,0.0007934408886537954,0.0005289605924358636,-2.6666666666666665,1.0,-8,2,-4.0,2,1,2,0,1.0,-10.0,26.88888888888889,0.00010481419054949994,0.0010686455450766926,19
3298,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0010665628613808571,5
432,15,14,0.003967204443268977,0.003702724147051045,1.2,1.3571428571428572,18,19,0.9473684210526315,15,0,14,0,1.2,0.0,0.16000000000000006,0.00032747439011913195,0.0015328016627734972,5
3292,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0010665628613808571,5
3290,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0010665628613808571,5
7597,8,9,0.0021158423697434543,0.002380322665961386,1.25,-10.0,10,-90,-0.1111111111111111,8,0,0,9,1.25,0.0,0.4375,0.00010809861894767924,-0.03215708709087835,2
3274,2,1,0.0005289605924358636,0.0002644802962179318,1.0,1.0,2,1,2.0,2,0,1,0,1.0,0.0,0.0,0.0,0.00011707559821231482,5
1875,3,3,0.0007934408886537954,0.0007934408886537954,1.0,1.0,3,3,1.0,3,0,3,0,1.0,0.0,0.0,0.00017271993885534243,0.0015093149252272797,2
291,13,13,0.0034382438508331133,0.0034382438508331133,2.6153846153846154,2.230769230769231,34,29,1.1724137931034482,13,0,13,0,2.6153846153846154,0.0,2.0828402366863905,0.0003561108301395262,0.021150580148565006,2
158,23,23,0.006083046813012432,0.006083046813012432,2.782608695652174,2.130434782608696,64,49,1.3061224489795917,23,0,23,0,2.782608695652174,0.0,7.996219281663514,0.000715153353601579,0.020729185526128596,2
1579,3,4,0.0007934408886537954,0.0010579211848717272,1.3333333333333333,1.0,4,4,1.0,3,0,3,1,1.3333333333333333,0.0,0.2222222222222222,4.8650461044809186e-05,0.002601660392409904,2
1846,3,3,0.0007934408886537954,0.0007934408886537954,1.0,1.0,3,3,1.0,3,0,3,0,1.0,0.0,0.0,8.669578344748822e-06,0.001660105719612202,2
1066,5,5,0.001322401481089659,0.001322401481089659,1.0,1.4,5,7,0.7142857142857143,5,0,5,0,1.0,0.0,0.0,0.0003321675337689804,0.001150373808055874,5
290,23,23,0.006083046813012432,0.006083046813012432,1.391304347826087,1.2608695652173914,32,29,1.103448275862069,23,0,23,0,1.391304347826087,0.0,0.8468809073724006,0.0015068926529459418,0.010096232388754107,2
3233,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0010665628613808571,5
891,4,5,0.0010579211848717272,0.001322401481089659,2.25,1.8,9,9,1.0,4,0,5,0,2.25,0.0,1.6875,8.864607118618335e-05,0.0071478486289917225,2
247,17,18,0.00449616503570484,0.004760645331922772,2.9411764705882355,1.8333333333333333,50,33,1.5151515151515151,16,1,17,1,3.1875,-1.0,6.996539792387543,0.0010943066035868565,0.009457841059643177,2
1856,4,5,0.0010579211848717272,0.001322401481089659,1.0,0.6,4,3,1.3333333333333333,4,0,4,1,1.0,0.0,0.0,3.171590840649874e-05,0.001486990923655856,5
3211,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0010665628613808571,5
115,44,44,0.011637133033588999,0.011637133033588999,1.3636363636363635,1.5,60,66,0.9090909090909091,44,0,44,0,1.3636363636363635,0.0,0.5041322314049587,0.003872596516551389,0.021856954097901955,2
1365,3,3,0.0007934408886537954,0.0007934408886537954,1.0,1.6666666666666667,3,5,0.6,3,0,3,0,1.0,0.0,0.0,3.4335325008816717e-05,0.0011374607247232507,5
483,6,10,0.0015868817773075907,0.002644802962179318,1.0,1.7,6,17,0.35294117647058826,6,0,10,0,1.0,0.0,0.0,0.0005016479965730085,0.01708013130342087,2
3210,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0010665628613808571,5
3189,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0010665628613808571,5
3193,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0010665628613808571,5
2352,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,6.116564404137149e-05,0.002511735450926435,2
1847,3,3,0.0007934408886537954,0.0007934408886537954,1.3333333333333333,1.0,4,3,1.3333333333333333,3,0,3,0,1.3333333333333333,0.0,0.2222222222222222,2.429631911123721e-05,0.0018352228716409444,2
3173,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0010665628613808571,5
1051,6,6,0.0015868817773075907,0.0015868817773075907,1.0,1.1666666666666667,6,7,0.8571428571428571,6,0,6,0,1.0,0.0,0.0,3.728602279465403e-05,0.00254604964822482,3
1843,3,3,0.0007934408886537954,0.0007934408886537954,1.0,1.0,3,3,1.0,3,0,3,0,1.0,0.0,0.0,7.284520369982201e-05,0.0029714084510421204,2
2342,2,2,0.0005289605924358636,0.0005289605924358636,1.5,1.0,3,2,1.5,2,0,2,0,1.5,0.0,0.25,4.143604065577523e-05,0.0011917434219143126,5
7341,9,10,0.002380322665961386,0.002644802962179318,1.0,-0.1,9,-1,-9.0,9,0,9,1,1.0,0.0,0.0,0.0008234477142096164,-0.00036046082367495615,10
3139,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0010665628613808571,5
1186,6,6,0.0015868817773075907,0.0015868817773075907,1.0,1.0,6,6,1.0,6,0,6,0,1.0,0.0,0.0,1.4074831326699279e-05,0.0013562590365158204,5
3167,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0010665628613808571,5
3149,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0010665628613808571,5
1842,2,2,0.0005289605924358636,0.0005289605924358636,1.5,1.5,3,3,1.0,2,0,2,0,1.5,0.0,0.25,0.0,0.0015388408737645727,3
3156,2,1,0.0005289605924358636,0.0002644802962179318,1.0,1.0,2,1,2.0,2,0,1,0,1.0,0.0,0.0,1.6047387463672383e-06,0.0010665628613808571,2
3141,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0010665628613808571,5
817,6,6,0.0015868817773075907,0.0015868817773075907,1.8333333333333333,1.6666666666666667,11,10,1.1,6,0,6,0,1.8333333333333333,0.0,2.1388888888888897,0.00029498212653777603,0.0013283669265059758,5
1840,3,3,0.0007934408886537954,0.0007934408886537954,1.0,1.0,3,3,1.0,3,0,3,0,1.0,0.0,0.0,2.491357092886631e-05,0.0018071265439790507,2
1839,2,2,0.0005289605924358636,0.0005289605924358636,1.5,1.5,3,3,1.0,2,0,2,0,1.5,0.0,0.25,6.083928866758895e-05,0.0038181295783315454,2
2324,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,6.981153138625479e-06,0.0012079610037701953,10
3143,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0010665628613808571,5
3142,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0010665628613808571,5
174,35,28,0.009256810367627613,0.00740544829410209,0.5714285714285714,1.5714285714285714,20,44,0.45454545454545453,28,7,28,0,1.9285714285714286,-4.857142857142857,13.902040816326531,0.001255302311725087,0.030984915228087054,2
2315,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,6.083928866758895e-05,0.0024423462198562007,2
1356,2,3,0.0005289605924358636,0.0007934408886537954,2.0,1.6666666666666667,4,5,0.8,2,0,3,0,2.0,0.0,1.0,6.083928866758895e-05,0.005139243478269338,2
1835,3,3,0.0007934408886537954,0.0007934408886537954,1.0,1.0,3,3,1.0,3,0,3,0,1.0,0.0,0.0,7.117900548527619e-05,0.002776569036387741,2
296,19,19,0.0050251256281407045,0.0050251256281407045,2.0,1.4736842105263157,38,28,1.3571428571428572,19,0,18,1,2.0,0.0,4.631578947368421,0.0007072493337498318,0.0070975184445404875,5
3118,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0010665628613808571,5
1542,3,3,0.0007934408886537954,0.0007934408886537954,2.0,1.3333333333333333,6,4,1.5,3,0,3,0,2.0,0.0,0.6666666666666666,6.497754838480284e-05,0.0043304592338207,2
3111,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0010665628613808571,5
753,4,4,0.0010579211848717272,0.0010579211848717272,5.25,2.75,21,11,1.9090909090909092,4,0,4,0,5.25,0.0,18.1875,7.590526060846145e-05,0.005306631053194492,2
3088,2,1,0.0005289605924358636,0.0002644802962179318,1.0,1.0,2,1,2.0,2,0,1,0,1.0,0.0,0.0,0.00024080441192316358,0.0010665628613808571,5
395,17,17,0.00449616503570484,0.00449616503570484,1.411764705882353,1.2352941176470589,24,21,1.1428571428571428,17,0,16,1,1.411764705882353,0.0,1.065743944636678,0.00039220142137243516,0.006344590151205515,8
3068,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0010665628613808571,5
3042,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0010665628613808571,5
1442,3,3,0.0007934408886537954,0.0007934408886537954,1.6666666666666667,1.3333333333333333,5,4,1.25,3,0,3,0,1.6666666666666667,0.0,0.888888888888889,0.0,0.0014097801420945408,5
1339,4,4,0.0010579211848717272,0.0010579211848717272,1.5,1.25,6,5,1.2,4,0,4,0,1.5,0.0,0.75,0.00019684346335189736,0.004149582224684988,2
596,11,10,0.0029092832583972497,0.002644802962179318,0.5454545454545454,1.4,6,14,0.42857142857142855,10,1,10,0,1.1,-5.0,3.15702479338843,0.00010382573159930638,0.008393434298742276,2
2281,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,0.0,0.0011547622185098675,8
222,30,28,0.007934408886537955,0.00740544829410209,0.5,1.3214285714285714,15,37,0.40540540540540543,26,4,26,2,1.4615384615384615,-5.75,8.916666666666666,0.0009471877568303476,0.010460881038086695,2
194,16,18,0.004231684739486909,0.004760645331922772,2.375,2.2222222222222223,38,40,0.95,15,1,17,1,2.6,-1.0,6.359375,0.0015290868793747523,0.008112341716323839,5
3064,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0010665628613808571,5
1812,4,3,0.0010579211848717272,0.0007934408886537954,1.0,1.0,4,3,1.3333333333333333,4,0,3,0,1.0,0.0,0.0,0.00019285074174266772,0.0010949407005450323,1
1796,3,3,0.0007934408886537954,0.0007934408886537954,1.3333333333333333,1.0,4,3,1.3333333333333333,3,0,3,0,1.3333333333333333,0.0,0.2222222222222222,9.732499145976651e-06,0.002083543174634254,20
701,12,12,0.0031737635546151815,0.0031737635546151815,2.0,1.0,24,12,2.0,12,0,11,1,2.0,0.0,1.8333333333333333,0.0009183337448244994,0.008945530660416413,13
124,55,56,0.014546416291986249,0.01481089658820418,2.9272727272727272,1.0714285714285714,161,60,2.683333333333333,55,0,47,9,2.9272727272727272,0.0,6.4310743801652865,0.010311113232845297,0.04141036762788059,3
3057,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0010665628613808571,5
7427,2,3,0.0005289605924358636,0.0007934408886537954,1.0,-2.6666666666666665,2,-8,-0.25,2,0,2,1,1.0,0.0,0.0,0.0,-0.002497521649970591,16
2276,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,0.0,0.001370786019549635,3
2271,2,2,0.0005289605924358636,0.0005289605924358636,2.0,1.0,4,2,2.0,2,0,2,0,2.0,0.0,1.0,1.8530861616188795e-06,0.0011741029337945048,5
1525,4,4,0.0010579211848717272,0.0010579211848717272,2.0,1.0,8,4,2.0,4,0,4,0,2.0,0.0,3.0,1.8082020087228536e-05,0.0016196911056755483,5
2235,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,1.2176838265582736e-05,0.0010763952923089537,8
3027,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0010665628613808571,5
2090,5,2,0.001322401481089659,0.0005289605924358636,1.0,1.0,5,2,2.5,5,0,2,0,1.0,0.0,0.0,0.00048306187517204287,0.0010676460231048243,23
1342,5,5,0.001322401481089659,0.001322401481089659,1.0,1.0,5,5,1.0,5,0,5,0,1.0,0.0,0.0,1.5040080633736147e-05,0.0027413768409482162,16
331,17,16,0.00449616503570484,0.004231684739486909,1.6470588235294117,1.5625,28,25,1.12,17,0,15,1,1.6470588235294117,0.0,2.3460207612456747,0.0003931732346285034,0.009414560862136023,5
3023,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0010665628613808571,5
2261,4,2,0.0010579211848717272,0.0005289605924358636,1.0,1.0,4,2,2.0,4,0,2,0,1.0,0.0,0.0,0.0001309322249451245,0.0013153117883272845,1
68,44,35,0.011637133033588999,0.009256810367627613,0.3409090909090909,2.657142857142857,15,93,0.16129032258064516,36,8,33,2,2.638888888888889,-10.0,31.40650826446281,0.004165824535702384,0.008367978758889134,3
116,48,47,0.012695054218460726,0.012430573922242795,1.2291666666666667,1.3829787234042554,59,65,0.9076923076923077,47,1,46,1,1.4680851063829787,-10.0,3.3016493055555554,0.003040552348661979,0.020606631878048856,3
1043,8,9,0.0021158423697434543,0.002380322665961386,1.5,0.7777777777777778,12,7,1.7142857142857142,8,0,8,1,1.5,0.0,0.25,8.882391932199365e-05,0.0037859399769873832,2
3020,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0010665628613808571,5
491,67,36,0.01772017984660143,0.009521290663845544,0.16417910447761194,0.4722222222222222,11,17,0.6470588235294118,53,14,26,10,1.849056603773585,-6.214285714285714,15.092448206727553,0.005489120601318353,0.00884469058479748,3
179,37,21,0.009785770960063476,0.005554086220576567,-1.6486486486486487,2.0476190476190474,-61,43,-1.4186046511627908,25,12,21,0,1.96,-9.166666666666666,29.741417092768447,0.001663941807822878,0.010839977847117814,3
2252,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,4.455075961274639e-06,0.0015036780729849536,20
214,21,23,0.005554086220576567,0.006083046813012432,1.0476190476190477,1.6521739130434783,22,38,0.5789473684210527,20,1,20,3,1.6,-10.0,6.71201814058957,0.009681665764765535,0.008187689147199348,3
439,7,11,0.0018513620735255225,0.0029092832583972497,1.4285714285714286,1.6363636363636365,10,18,0.5555555555555556,7,0,11,0,1.4285714285714286,0.0,0.5306122448979591,0.00011263013212464716,0.0061715646997342714,6
2147,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,1.1011799728772895e-06,0.002186990349936215,5
1167,5,5,0.001322401481089659,0.001322401481089659,1.4,1.2,7,6,1.1666666666666667,5,0,5,0,1.4,0.0,0.24,1.0409534944265061e-05,0.0032710073455889557,17
697,8,9,0.0021158423697434543,0.002380322665961386,1.25,1.3333333333333333,10,12,0.8333333333333334,8,0,9,0,1.25,0.0,0.1875,0.0004105346396106014,0.004836178072137289,1
67,62,61,0.016397778365511772,0.01613329806929384,1.9193548387096775,1.5245901639344261,119,93,1.2795698924731183,62,0,61,0,1.9193548387096775,0.0,3.7515608740894915,0.014912943010405348,0.04941653077736911,2
1793,2,3,0.0005289605924358636,0.0007934408886537954,1.0,1.0,2,3,0.6666666666666666,2,0,3,0,1.0,0.0,0.0,0.0,0.0011705948435870024,5
258,29,24,0.0076699285903200215,0.006347527109230363,1.3448275862068966,1.3333333333333333,39,32,1.21875,29,0,23,1,1.3448275862068966,0.0,0.4328180737217599,0.0014597130984437534,0.006335911968175056,20
1340,4,4,0.0010579211848717272,0.0010579211848717272,1.25,1.25,5,5,1.0,4,0,4,0,1.25,0.0,0.1875,0.0003982012339830258,0.0020559722021128908,19
2996,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0010665628613808571,5
1520,2,1,0.0005289605924358636,0.0002644802962179318,1.0,4.0,2,4,0.5,2,0,1,0,1.0,0.0,0.0,0.0,0.0042662514455234285,5
1336,6,5,0.0015868817773075907,0.001322401481089659,0.6666666666666666,1.0,4,5,0.8,5,1,5,0,1.0,-1.0,0.5555555555555555,0.000102785444091794,0.004172862535154286,19
30,125,90,0.03306003702724147,0.02380322665961386,-0.088,1.8888888888888888,-11,170,-0.06470588235294118,99,26,90,0,2.0505050505050506,-8.23076923076923,23.02425600000001,0.013776823196820007,0.05416216434781823,10
178,30,30,0.007934408886537955,0.007934408886537955,1.6666666666666667,1.4333333333333333,50,43,1.1627906976744187,30,0,30,0,1.6666666666666667,0.0,1.2222222222222219,0.005345686165867093,0.009182850440516714,1
747,10,10,0.002644802962179318,0.002644802962179318,1.5,1.1,15,11,1.3636363636363635,10,0,10,0,1.5,0.0,1.45,0.0004041582025852913,0.002826343908689041,2
