,out_degree,in_degree,out_degree_centrality,in_degree_centrality,avg_trust_given,avg_trust_received,total_trust_given,total_trust_received,trust_ratio,positive_trust_given_count,negative_trust_given_count,positive_trust_received_count,negative_trust_received_count,positive_trust_given_avg,negative_trust_given_avg,trust_selectivity,betweenness_centrality,eigenvector_centrality,community,cluster,pca_x,pca_y,tsne_x,tsne_y
3070,1,1,0.0002644802962179318,0.0002644802962179318,2.0,1.0,2,1,2.0,1,0,1,0,2.0,0.0,0.0,0.0,0.0010665628613808571,5,1,-0.7141852773331084,0.3584725159387794,-6.1459193,56.06446
2113,1,1,0.0002644802962179318,0.0002644802962179318,2.0,2.0,2,2,1.0,1,0,1,0,2.0,0.0,0.0,0.0,0.0021331257227617142,5,1,-0.6968144753421786,0.4286690647988712,-9.522375,26.795341
3001,2,1,0.0005289605924358636,0.0002644802962179318,1.5,1.0,3,1,3.0,2,0,1,0,1.5,0.0,0.25,0.0,2.1944810028177796e-06,5,1,-0.6677582665190539,0.38864099724774737,-18.015661,38.988857
396,13,14,0.0034382438508331133,0.003702724147051045,1.7692307692307692,1.5,23,21,1.0952380952380953,13,0,14,0,1.7692307692307692,0.0,2.0236686390532546,0.0002727372276628213,0.016933514031755015,19,1,0.6850931799681372,0.434370655707864,25.876017,3.6850314
2260,1,1,0.0002644802962179318,0.0002644802962179318,2.0,2.0,2,2,1.0,1,0,1,0,2.0,0.0,0.0,0.0,0.0021331257227617142,5,1,-0.6968144753421786,0.4286690647988712,-9.522375,26.795341
142,45,46,0.01190161332980693,0.012166093626024863,1.5555555555555556,1.1304347826086956,70,52,1.3461538461538463,44,1,43,3,1.8181818181818181,-10.0,5.669135802469136,0.0026315422756444475,-0.001578587837298999,10,0,4.3651537291676,-0.24505048936082577,48.512234,1.2341857
2238,2,2,0.0005289605924358636,0.0005289605924358636,1.5,1.0,3,2,1.5,2,0,2,0,1.5,0.0,0.25,8.565954348932991e-06,0.0012249598301586743,5,1,-0.6011876432415838,0.15617674876854054,-20.537153,24.74345
123,36,33,0.009521290663845544,0.008727849775191749,1.1111111111111112,1.8484848484848484,40,61,0.6557377049180327,34,2,33,0,1.7647058823529411,-10.0,8.820987654320987,0.0022690926150904355,0.03074002663869305,3,0,3.2869217035543996,0.23798912851640197,44.812817,-0.7582537
2942,1,1,0.0002644802962179318,0.0002644802962179318,2.0,1.0,2,1,2.0,1,0,1,0,2.0,0.0,0.0,0.0,0.0010665628613808571,5,1,-0.7141852773331084,0.3584725159387794,-6.5496464,56.45693
1509,4,4,0.0010579211848717272,0.0010579211848717272,1.25,1.0,5,4,1.25,4,0,4,0,1.25,0.0,0.1875,2.255908886893438e-05,0.0012909427486536965,5,1,-0.3933815489539333,0.07983954964238361,-20.951038,20.520815
7410,7,6,0.0018513620735255225,0.0015868817773075907,1.4285714285714286,-1.0,10,-6,-1.6666666666666667,7,0,4,2,1.4285714285714286,0.0,0.24489795918367346,8.230803165399091e-05,-0.009093453228732607,10,1,-0.07870956841305267,-1.27498617091196,23.258654,-34.041645
1760,14,12,0.003702724147051045,0.0031737635546151815,0.2857142857142857,0.25,4,3,1.3333333333333333,13,1,11,1,1.0769230769230769,-10.0,8.204081632653063,0.00017397177048005368,-0.021180713286361598,20,1,0.6743362929290955,-0.99573501175365,37.916927,-9.845732
2876,1,1,0.0002644802962179318,0.0002644802962179318,2.0,1.0,2,1,2.0,1,0,1,0,2.0,0.0,0.0,0.0,0.0010665628613808571,5,1,-0.7141852773331084,0.3584725159387794,-6.5471134,56.45274
259,25,24,0.006612007405448294,0.006347527109230363,1.0,1.3333333333333333,25,32,0.78125,24,1,24,0,1.4583333333333333,-10.0,5.92,0.0006260970912554698,0.013180677333285746,3,1,1.9430942990807054,0.02959057030771008,40.14224,-4.0978594
1493,2,3,0.0005289605924358636,0.0007934408886537954,1.5,1.3333333333333333,3,4,0.75,2,0,3,0,1.5,0.0,0.25,0.0,0.0029509026294313764,5,1,-0.5361666082821749,0.12629080028198206,-10.022892,6.5856943
2845,1,1,0.0002644802962179318,0.0002644802962179318,2.0,1.0,2,1,2.0,1,0,1,0,2.0,0.0,0.0,0.0,0.0010665628613808571,5,1,-0.7141852773331084,0.3584725159387794,-6.144295,56.064236
370,16,15,0.004231684739486909,0.003967204443268977,1.0,1.4666666666666666,16,22,0.7272727272727273,15,1,14,1,1.7333333333333334,-10.0,9.25,0.0006707562490269786,0.021010521525777766,18,1,1.1509745541039547,-0.34397656671800203,39.55972,-8.530452
2844,3,1,0.0007934408886537954,0.0002644802962179318,2.0,1.0,6,1,6.0,3,0,1,0,2.0,0.0,0.0,2.935543754547703e-05,0.0010665628613808571,16,1,-0.6357752396644968,1.0287860098231443,7.626689,53.853775
2167,2,2,0.0005289605924358636,0.0005289605924358636,1.5,1.0,3,2,1.5,2,0,2,0,1.5,0.0,0.25,0.0,0.0012310628540110992,5,1,-0.6020263715964076,0.15607863659944057,-20.529398,24.779505
156,48,39,0.012695054218460726,0.01031473155249934,1.375,1.2564102564102564,66,49,1.346938775510204,47,1,39,0,1.6170212765957446,-10.0,4.609375,0.002719140682386853,0.022059380415343978,3,0,4.082013480326894,0.5642331918610964,47.240852,2.0495791
2808,1,1,0.0002644802962179318,0.0002644802962179318,2.0,1.0,2,1,2.0,1,0,1,0,2.0,0.0,0.0,0.0,0.0010665628613808571,5,1,-0.7141852773331084,0.3584725159387794,-6.1453857,56.0642
255,35,34,0.009256810367627613,0.00899233007140968,1.2285714285714286,0.9411764705882353,43,32,1.34375,35,0,33,1,1.2285714285714286,0.0,0.23346938775510212,0.0024818340036765417,-0.0013564984044029521,2,0,2.999998431176362,0.22143300550539935,43.42785,0.39646742
736,3,3,0.0007934408886537954,0.0007934408886537954,4.0,3.6666666666666665,12,11,1.0909090909090908,3,0,3,0,4.0,0.0,8.0,0.0,0.0020463051969250193,5,3,-0.37840245843262477,0.9655852966687613,26.55489,25.729992
7603,66,93,0.017455699550383497,0.024596667548267656,2.8181818181818183,-2.2903225806451615,186,-213,-0.8732394366197183,65,1,52,41,3.0153846153846153,-10.0,10.269972451790634,0.01991070448204861,-0.03939856875746081,10,0,11.267421443170369,-8.750807961119458,54.836887,-4.509529
346,16,15,0.004231684739486909,0.003967204443268977,1.9375,1.6,31,24,1.2916666666666667,16,0,15,0,1.9375,0.0,1.30859375,0.00043810355348093086,0.006615358213388658,5,1,0.8545225453139027,0.5102470962427369,26.258608,2.6678088
9,143,133,0.03782068235916425,0.03517587939698493,1.3006993006993006,2.4135338345864663,186,321,0.5794392523364486,126,17,126,7,2.1746031746031744,-5.176470588235294,11.245244266223288,0.02745037954247217,0.15399921573106745,3,2,17.987361568529103,0.5437904414744437,56.760117,1.404142
75,54,53,0.014281935995768318,0.014017455699550384,1.5740740740740742,1.5849056603773586,85,84,1.0119047619047619,54,0,53,0,1.5740740740740742,0.0,1.2074759945130313,0.01909075010620098,0.05766682502524131,18,0,6.78341440701704,1.4836794886633535,52.531166,4.790891
175,27,27,0.007140967997884159,0.007140967997884159,1.7037037037037037,1.5925925925925926,46,43,1.069767441860465,27,0,27,0,1.7037037037037037,0.0,0.7270233196159125,0.002453607681272284,0.011510014095754114,8,1,2.2435579569135515,0.6367402257531242,39.256718,0.98933125
2754,1,1,0.0002644802962179318,0.0002644802962179318,2.0,1.0,2,1,2.0,1,0,1,0,2.0,0.0,0.0,0.0,0.0010665628613808571,5,1,-0.7141852773331084,0.3584725159387794,-6.5487385,56.455257
22,148,103,0.0391430838402539,0.027241470510446973,1.864864864864865,1.9902912621359223,276,205,1.3463414634146342,136,12,101,2,2.3970588235294117,-4.166666666666667,6.83308984660336,0.03435879123544168,0.10464580867376069,10,2,16.582683851536306,1.8155721566999488,56.839672,1.8496846
155,39,37,0.01031473155249934,0.009785770960063476,1.1025641025641026,1.3243243243243243,43,49,0.8775510204081632,37,2,37,0,1.4594594594594594,-5.5,3.733070348454963,0.00933096793428972,0.014808355601334049,8,0,4.221607815619024,0.420387881053626,48.277428,4.902969
1261,4,4,0.0010579211848717272,0.0010579211848717272,1.25,1.25,5,5,1.0,4,0,4,0,1.25,0.0,0.1875,0.0005922651007146022,0.002137610269406725,5,1,-0.3298434183263952,0.1112676260094269,-1.7361679,1.8082697
2552,2,1,0.0005289605924358636,0.0002644802962179318,2.0,1.0,4,1,4.0,2,0,1,0,2.0,0.0,0.0,0.0,5.82314904002377e-05,5,1,-0.6799443112636561,0.6858623717727629,6.117602,52.32006
2586,1,1,0.0002644802962179318,0.0002644802962179318,2.0,1.0,2,1,2.0,1,0,1,0,2.0,0.0,0.0,0.0,0.0010665628613808571,5,1,-0.7141852773331084,0.3584725159387794,-6.553794,56.461746
710,7,6,0.0018513620735255225,0.0015868817773075907,1.7142857142857142,1.8333333333333333,12,11,1.0909090909090908,7,0,6,0,1.7142857142857142,0.0,0.489795918367347,0.00039247449454719364,0.016489028911699136,17,1,-0.04152336690035123,0.48823384058494035,9.25662,7.55983
578,9,7,0.002380322665961386,0.0018513620735255225,2.0,2.0,18,14,1.2857142857142858,9,0,7,0,2.0,0.0,2.4444444444444446,0.0002655259525228188,0.007229559853376674,5,1,0.09114876182767313,0.4843321934772409,14.879587,13.448113
472,10,9,0.002644802962179318,0.002380322665961386,1.8,1.8888888888888888,18,17,1.0588235294117647,10,0,9,0,1.8,0.0,0.7600000000000001,0.0004885946627542133,0.003764998347818898,16,1,0.2341448114261812,0.44338061320569716,17.940039,5.8932166
2472,2,1,0.0005289605924358636,0.0002644802962179318,1.5,1.0,3,1,3.0,2,0,1,0,1.5,0.0,0.25,0.0,2.8905264203548896e-05,5,1,-0.667665797747446,0.3888402232847293,-18.016068,38.98868
1606,3,2,0.0007934408886537954,0.0005289605924358636,1.3333333333333333,1.5,4,3,1.3333333333333333,3,0,2,0,1.3333333333333333,0.0,0.2222222222222222,3.1759880183387884e-05,0.0021543858072418137,5,1,-0.5409865239419523,0.21607928481422708,-9.974535,13.913972
4,215,201,0.056863263686855334,0.05316053953980429,2.213953488372093,2.925373134328358,476,588,0.8095238095238095,209,6,201,0,2.3684210526315788,-3.1666666666666665,3.005386695511087,0.05627510486599417,0.17536688920591306,17,2,27.032771246227707,4.701779698918253,58.16852,1.8474692
563,10,11,0.002644802962179318,0.0029092832583972497,1.3,1.2727272727272727,13,14,0.9285714285714286,10,0,11,0,1.3,0.0,0.20999999999999996,0.0032609101791268667,0.0030478326866167902,20,1,0.607005126122119,0.23767376967145284,22.530968,5.21487
744,6,6,0.0015868817773075907,0.0015868817773075907,1.0,1.8333333333333333,6,11,0.5454545454545454,6,0,6,0,1.0,0.0,0.0,0.0003138536337731101,0.003935646504716502,15,1,-0.14134467452252836,0.14725675444994293,0.26011187,4.171924
3422,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0010665628613808571,5,1,-0.7022329485641575,-0.047939224626959334,-69.700554,22.614887
250,15,15,0.003967204443268977,0.003967204443268977,2.2,2.1333333333333333,33,32,1.03125,15,0,15,0,2.2,0.0,4.693333333333332,0.0008065138631802318,0.03780525541948107,17,1,1.002915131012043,0.7323790934128009,27.951006,5.1550145
249,34,28,0.00899233007140968,0.00740544829410209,0.7647058823529411,1.1428571428571428,26,32,0.8125,31,3,27,1,1.8064516129032258,-10.0,13.41522491349481,0.0017911288764076703,0.017539628539919635,15,0,2.9932248367038037,-0.5886597688308198,43.98909,-3.966982
2427,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,1.2352034400442936e-05,0.0010817349414053415,5,1,-0.5989012905629973,-0.0367588469611272,-35.023945,-20.02476
3414,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0010665628613808571,5,1,-0.7022329485641575,-0.047939224626959334,-69.0921,23.603619
1590,13,3,0.0034382438508331133,0.0007934408886537954,1.0769230769230769,1.3333333333333333,14,4,3.5,13,0,3,0,1.0769230769230769,0.0,0.07100591715976333,0.0002366611235543032,0.00214636302027604,6,1,0.008904636497474496,0.5446460918506211,-16.410923,37.372047
2305,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,7.187044939677872e-05,0.0019871826394357276,17,1,-0.5897922673095748,-0.0290074469562682,-32.71762,-14.514695
1900,3,3,0.0007934408886537954,0.0007934408886537954,1.0,1.0,3,3,1.0,3,0,3,0,1.0,0.0,0.0,9.45652466732149e-06,0.0016646493334041721,2,1,-0.4951347513304847,-0.021599553583018162,-4.272986,-12.93088
3392,3,1,0.0007934408886537954,0.0002644802962179318,2.3333333333333335,1.0,7,1,7.0,3,0,1,0,2.3333333333333335,0.0,3.555555555555556,0.0,0.00037154839987119695,2,1,-0.5980544605691782,1.107987520104451,8.370689,54.13204
1065,8,7,0.0021158423697434543,0.0018513620735255225,1.125,1.0,9,7,1.2857142857142858,8,0,7,0,1.125,0.0,0.109375,3.1317142734072044e-05,0.004188977542555103,3,1,-0.02783359248742908,0.11898554004272288,11.212366,-1.209579
1147,9,6,0.002380322665961386,0.0015868817773075907,0.5555555555555556,1.0,5,6,0.8333333333333334,8,1,6,0,1.0,-3.0,1.5802469135802468,0.00019458129619090144,0.004299221373222636,3,1,0.06821529821256084,-0.20691065903506456,10.475802,-6.421359
1072,4,3,0.0010579211848717272,0.0007934408886537954,3.25,2.3333333333333335,13,7,1.8571428571428572,4,0,3,0,3.25,0.0,8.1875,0.0004695698094646446,0.002156228257712778,17,1,-0.28946360443317026,0.6137594550597193,27.66252,22.030212
3375,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0010665628613808571,5,1,-0.7022329485641575,-0.047939224626959334,-69.700554,22.614887
1024,4,4,0.0010579211848717272,0.0010579211848717272,1.0,1.75,4,7,0.5714285714285714,3,1,4,0,4.666666666666667,-10.0,51.5,0.000127094939869928,0.0024724921468047435,2,4,0.4222456419758039,-2.2771453416225844,48.188663,-18.78745
709,3,3,0.0007934408886537954,0.0007934408886537954,4.0,4.0,12,12,1.0,3,0,3,0,4.0,0.0,18.0,0.010163665907967322,0.0011429315077502054,5,3,0.7848546175817553,0.7389288897793445,43.83943,16.062517
1382,3,3,0.0007934408886537954,0.0007934408886537954,1.6666666666666667,1.6666666666666667,5,5,1.0,3,0,3,0,1.6666666666666667,0.0,0.2222222222222222,2.0116193479497447e-05,0.0018287714201320833,2,1,-0.48916884435061525,0.2822164999828462,-0.7194845,13.152937
3332,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0010665628613808571,5,1,-0.7022329485641575,-0.047939224626959334,-72.01732,23.124868
1885,3,3,0.0007934408886537954,0.0007934408886537954,1.0,1.0,3,3,1.0,3,0,3,0,1.0,0.0,0.0,0.0,0.0012253846856159012,5,1,-0.4976046725724091,-0.025034434490524546,-5.027244,-12.774634
3330,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0010665628613808571,5,1,-0.7022329485641575,-0.047939224626959334,-72.01732,23.124868
1197,4,4,0.0010579211848717272,0.0010579211848717272,1.75,1.5,7,6,1.1666666666666667,4,0,4,0,1.75,0.0,0.6875,8.741362270973202e-06,0.0031722002443102873,10,1,-0.37977313725594497,0.2916955446754857,1.4450918,12.352823
3316,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0010665628613808571,5,1,-0.7022329485641575,-0.047939224626959334,-72.01732,23.124868
1886,3,3,0.0007934408886537954,0.0007934408886537954,1.0,1.0,3,3,1.0,3,0,3,0,1.0,0.0,0.0,4.287827847634679e-07,0.0011504037785964956,5,1,-0.49782120385939693,-0.025586500107039833,-5.1687574,-12.710188
154,51,44,0.013488495107114522,0.011637133033588999,0.9215686274509803,1.1136363636363635,47,49,0.9591836734693877,50,1,44,0,1.14,-10.0,2.621299500192234,0.0076143406337480695,0.023591830318138753,3,0,4.966277273904612,0.5846067850930885,48.839813,3.494791
1522,5,4,0.001322401481089659,0.0010579211848717272,-3.4,1.0,-17,4,-4.25,3,2,4,0,1.0,-10.0,29.040000000000003,5.5406240668037404e-05,0.002713120920357714,18,4,0.24884768249819877,-3.3370894838732483,42.91568,-21.139296
2391,3,2,0.0007934408886537954,0.0005289605924358636,-2.6666666666666665,1.0,-8,2,-4.0,2,1,2,0,1.0,-10.0,26.88888888888889,0.00010481419054949994,0.0010686455450766926,19,4,-0.04879070575868792,-3.0034286663198433,42.974766,-20.694601
3298,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0010665628613808571,5,1,-0.7022329485641575,-0.047939224626959334,-69.0921,23.603619
432,15,14,0.003967204443268977,0.003702724147051045,1.2,1.3571428571428572,18,19,0.9473684210526315,15,0,14,0,1.2,0.0,0.16000000000000006,0.00032747439011913195,0.0015328016627734972,5,1,0.7120047774715113,0.22133391202781905,21.12822,1.7199214
3292,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0010665628613808571,5,1,-0.7022329485641575,-0.047939224626959334,-70.93399,22.349512
3290,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0010665628613808571,5,1,-0.7022329485641575,-0.047939224626959334,-70.93399,22.349512
7597,8,9,0.0021158423697434543,0.002380322665961386,1.25,-10.0,10,-90,-0.1111111111111111,8,0,0,9,1.25,0.0,0.4375,0.00010809861894767924,-0.03215708709087835,2,1,0.2946022103425796,-4.706051038843358,34.31629,-39.27645
3274,2,1,0.0005289605924358636,0.0002644802962179318,1.0,1.0,2,1,2.0,2,0,1,0,1.0,0.0,0.0,0.0,0.00011707559821231482,5,1,-0.662128603706379,0.1152445443776744,-24.42653,37.907925
1875,3,3,0.0007934408886537954,0.0007934408886537954,1.0,1.0,3,3,1.0,3,0,3,0,1.0,0.0,0.0,0.00017271993885534243,0.0015093149252272797,2,1,-0.47928400737172805,-0.020020564474111317,-3.933145,-10.487861
291,13,13,0.0034382438508331133,0.0034382438508331133,2.6153846153846154,2.230769230769231,34,29,1.1724137931034482,13,0,13,0,2.6153846153846154,0.0,2.0828402366863905,0.0003561108301395262,0.021150580148565006,2,1,0.6560174117291249,0.8423942145266412,26.98932,4.7525992
158,23,23,0.006083046813012432,0.006083046813012432,2.782608695652174,2.130434782608696,64,49,1.3061224489795917,23,0,23,0,2.782608695652174,0.0,7.996219281663514,0.000715153353601579,0.020729185526128596,2,1,1.7929167797337418,0.7268570428117582,33.395126,3.6318922
1579,3,4,0.0007934408886537954,0.0010579211848717272,1.3333333333333333,1.0,4,4,1.0,3,0,3,1,1.3333333333333333,0.0,0.2222222222222222,4.8650461044809186e-05,0.002601660392409904,2,1,-0.3882252565075927,-0.1443032429132394,21.252296,-12.84236
1846,3,3,0.0007934408886537954,0.0007934408886537954,1.0,1.0,3,3,1.0,3,0,3,0,1.0,0.0,0.0,8.669578344748822e-06,0.001660105719612202,2,1,-0.4952294748361129,-0.021646638126027046,-4.284869,-12.941536
1066,5,5,0.001322401481089659,0.001322401481089659,1.0,1.4,5,7,0.7142857142857143,5,0,5,0,1.0,0.0,0.0,0.0003321675337689804,0.001150373808055874,5,1,-0.25561810726242945,0.04540915590577052,2.3864684,-2.1418557
290,23,23,0.006083046813012432,0.006083046813012432,1.391304347826087,1.2608695652173914,32,29,1.103448275862069,23,0,23,0,1.391304347826087,0.0,0.8468809073724006,0.0015068926529459418,0.010096232388754107,2,1,1.7363035268965274,0.4162291454940035,37.819675,0.71609384
3233,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0010665628613808571,5,1,-0.7022329485641575,-0.047939224626959334,-72.100395,24.440714
891,4,5,0.0010579211848717272,0.001322401481089659,2.25,1.8,9,9,1.0,4,0,5,0,2.25,0.0,1.6875,8.864607118618335e-05,0.0071478486289917225,2,1,-0.29050216003984625,0.4443359879588229,11.356775,18.979647
247,17,18,0.00449616503570484,0.004760645331922772,2.9411764705882355,1.8333333333333333,50,33,1.5151515151515151,16,1,17,1,3.1875,-1.0,6.996539792387543,0.0010943066035868565,0.009457841059643177,2,1,1.3155629839688066,0.3821526119581421,31.043583,6.4296036
1856,4,5,0.0010579211848717272,0.001322401481089659,1.0,0.6,4,3,1.3333333333333333,4,0,4,1,1.0,0.0,0.0,3.171590840649874e-05,0.001486990923655856,5,1,-0.2979182148897927,-0.24848057517796743,20.675484,-12.721378
3211,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0010665628613808571,5,1,-0.7022329485641575,-0.047939224626959334,-69.0921,23.603619
115,44,44,0.011637133033588999,0.011637133033588999,1.3636363636363635,1.5,60,66,0.9090909090909091,44,0,44,0,1.3636363636363635,0.0,0.5041322314049587,0.003872596516551389,0.021856954097901955,2,0,4.155603789359008,0.8027021835070324,47.20379,2.1457534
1365,3,3,0.0007934408886537954,0.0007934408886537954,1.0,1.6666666666666667,3,5,0.6,3,0,3,0,1.0,0.0,0.0,3.4335325008816717e-05,0.0011374607247232507,5,1,-0.48685268197014786,0.06028512596976837,-10.470144,-19.322128
483,6,10,0.0015868817773075907,0.002644802962179318,1.0,1.7,6,17,0.35294117647058826,6,0,10,0,1.0,0.0,0.0,0.0005016479965730085,0.01708013130342087,2,1,0.1349838104314656,0.20745544099335336,11.042648,3.5682688
3210,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0010665628613808571,5,1,-0.7022329485641575,-0.047939224626959334,-70.93399,22.349512
